KomisiDPRD|SKPD|KodeRekening|Program|Pagu|Tambah|Kurang|HasilPembahasan
2212|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 238|0|2.975.000.000|0|2.975.000.000
2213|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 240|0|2.975.000.000|0|2.975.000.000
2214|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 247|0|2.975.000.000|0|2.975.000.000
2215|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 250|0|2.975.000.000|0|2.975.000.000
2216|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 265|0|2.975.000.000|0|2.975.000.000
2217|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 29|0|2.975.000.000|0|2.975.000.000
2218|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 3|0|2.960.000.000|0|2.960.000.000
2219|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 33|0|2.975.000.000|0|2.975.000.000
2220|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 41|0|2.975.000.000|0|2.975.000.000
2221|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 58|0|2.975.000.000|0|2.975.000.000
2222|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 67|0|2.975.000.000|0|2.975.000.000
2223|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Collaboration Active Classroom SMP NEGERI 73|0|2.975.000.000|0|2.975.000.000
2224|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SDN Se Kec. Kebayoran Baru|0|5.000.000.000|0|5.000.000.000
2225|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SDN Se Kec. Mampang Perapatan|0|5.000.000.000|0|5.000.000.000
2226|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SDN Se Kec. Pancoran|0|5.000.000.000|0|5.000.000.000
2227|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SDN Se Kec. Pasar Minggu|0|5.000.000.000|0|5.000.000.000
2228|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SDN Se Kec. Setiabudi|0|5.000.000.000|0|5.000.000.000
2229|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SDN Se Kec. Tebet|0|5.000.000.000|0|5.000.000.000
2230|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SMAN|0|2.600.000.000|0|2.600.000.000
2231|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SMKN|0|2.000.000.000|0|2.000.000.000
2232|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SMPN Se Kec. Kebayoran Baru|0|1.400.000.000|0|1.400.000.000
2233|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SMPN Se Kec. Mampang Perapatan|0|1.000.000.000|0|1.000.000.000
2234|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SMPN Se Kec. Pancoran|0|800.000.000|0|800.000.000
2235|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SMPN Se Kec. Pasar Minggu|0|1.600.000.000|0|1.600.000.000
2236|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SMPN Se Kec. Setiabudi|0|800.000.000|0|800.000.000
2237|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan E SMS ( Sistim Manajemen Sekolah ) untuk SMPN Se Kec. Tebet|0|1.200.000.000|0|1.200.000.000
2238|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Agama Islam Tingkat SMP|0|1.300.000.000|0|1.300.000.000
2239|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Dasar untuk Kec. Kebayoran Baru|0|2.150.000.000|0|2.150.000.000
2240|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Dasar untuk Kec. Mampang Prapatan|0|1.800.000.000|0|1.800.000.000
2241|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Dasar untuk Kec. Pancoran|0|2.250.000.000|0|2.250.000.000
2242|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Dasar untuk Kec. Pasar Minggu|0|4.200.000.000|0|4.200.000.000
2243|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Dasar untuk Kec. Setia Budi|0|1.800.000.000|0|1.800.000.000
2244|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Dasar untuk Kec. Tebet|0|4.000.000.000|0|4.000.000.000
2245|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Menengah Pertama untuk Kec. Kebayoran Baru|0|1.500.000.000|0|1.500.000.000
2246|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Menengah Pertama untuk Kec. Mampang Prapatan|0|1.500.000.000|0|1.500.000.000
2247|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Menengah Pertama untuk Kec. Pancoran|0|1.500.000.000|0|1.500.000.000
2248|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Menengah Pertama untuk Kec. Pasar Minggu|0|1.500.000.000|0|1.500.000.000
2249|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Menengah Pertama untuk Kec. Setia Budi|0|1.500.000.000|0|1.500.000.000
2250|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi Sekolah Menengah Pertama untuk Kec. Tebet|0|1.500.000.000|0|1.500.000.000
2251|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Ebook Referensi untuk SMA dan SMK|0|1.300.000.000|0|1.300.000.000
2252|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Integrated Mobile Digital Library Equipment untuk SMPN Kec. Kebayoran Baru|0|4.050.000.000|0|4.050.000.000
2253|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Integrated Mobile Digital Library Equipment untuk SMPN Kec. Mampang Prapatan|0|4.030.000.000|0|4.030.000.000
2254|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Integrated Mobile Digital Library Equipment untuk SMPN Kec. Pancoran|0|4.050.000.000|0|4.050.000.000
2255|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Integrated Mobile Digital Library Equipment untuk SMPN Kec.Pasar Minggu|0|4.800.000.000|0|4.800.000.000
2256|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 26|0|500.000.000|0|500.000.000
2257|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 28|0|500.000.000|0|500.000.000
2258|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 3|0|500.000.000|0|500.000.000
2259|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 37|0|500.000.000|0|500.000.000
2260|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 43|0|500.000.000|0|500.000.000
2261|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 46|0|500.000.000|0|500.000.000
2262|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 55|0|500.000.000|0|500.000.000
2263|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 6|0|500.000.000|0|500.000.000
2264|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 60|0|500.000.000|0|500.000.000
2265|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 70|0|500.000.000|0|500.000.000
2266|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 79|0|500.000.000|0|500.000.000
2267|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 8|0|500.000.000|0|500.000.000
2268|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMA Negeri 82|0|500.000.000|0|500.000.000
2269|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMK Negeri 6|0|500.000.000|0|500.000.000
2270|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Jasa Cleaning Service SMK Negeri 8|0|500.000.000|0|500.000.000
2271|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan KIT Matematika SD Kompetensi|0|500.000.000|0|500.000.000
2272|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan KIT Matematika SMP Kompetensi|0|3.000.000.000|0|3.000.000.000
2273|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan KIT Matematika SMP Kompetensi|0|0|0|0
2274|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan KIT Peraga Percobaan Bunyi dan Panas untuk SDN|0|2.250.000.000|0|2.250.000.000
2275|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan LCD Projector Untuk SMK Negeri|0|2.500.000.000|0|2.500.000.000
2276|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMAN Kec. Kebayoran Baru|0|4.440.000.000|0|4.440.000.000
2277|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMAN Kec. Mampang Perapatan|0|1.480.000.000|0|1.480.000.000
2278|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMAN Kec. Pancoran|0|1.480.000.000|0|1.480.000.000
2279|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMAN Kec. Pasar Minggu|0|1.480.000.000|0|1.480.000.000
2280|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMAN Kec. Setiabudi|0|4.440.000.000|0|4.440.000.000
2281|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMAN Kec. Tebet|0|4.440.000.000|0|4.440.000.000
2282|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMPN Kec. Kebayoran Baru|0|4.440.000.000|0|4.440.000.000
2283|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMPN Kec. Mampang Perapatan|0|4.440.000.000|0|4.440.000.000
2284|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMPN Kec. Pancoran|0|4.440.000.000|0|4.440.000.000
2285|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMPN Kec. Pasar Minggu|0|4.440.000.000|0|4.440.000.000
2286|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMPN Kec. Setiabudi|0|4.440.000.000|0|4.440.000.000
2287|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Multi Fungsi untuk SMPN Kec. Tebet|0|4.440.000.000|0|4.440.000.000
2288|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Pengenalan Industri Printing Creative 2 SMA/SMK|0|0|0|0
2289|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Laboratorium Pengenalan Industri Printing Dasar 2 untuk SMA/SMK|0|0|0|0
2290|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Lampu LED Broadcasting SMA/SMK|0|0|0|0
2291|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 26|0|2.950.000.000|0|2.950.000.000
2292|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 28|0|2.950.000.000|0|2.950.000.000
2293|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 3|0|2.950.000.000|0|2.950.000.000
2294|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 37|0|2.950.000.000|0|2.950.000.000
2295|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 43|0|2.960.000.000|0|2.960.000.000
2296|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 46|0|2.950.000.000|0|2.950.000.000
2297|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 55|0|2.965.000.000|0|2.965.000.000
2298|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 6|0|2.980.000.000|0|2.980.000.000
2299|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 60|0|2.950.000.000|0|2.950.000.000
2300|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 70|0|2.950.000.000|0|2.950.000.000
2301|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 79|0|2.950.000.000|0|2.950.000.000
2302|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 8|0|2.950.000.000|0|2.950.000.000
2303|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMA Negeri 82|0|2.950.000.000|0|2.950.000.000
2304|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMK Negeri 15|0|2.950.000.000|0|2.950.000.000
2305|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMK Negeri 25|0|2.950.000.000|0|2.950.000.000
2306|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMK Negeri 29|0|2.950.000.000|0|2.950.000.000
2307|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMK Negeri 30|0|2.950.000.000|0|2.950.000.000
2308|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMK Negeri 32|0|2.950.000.000|0|2.950.000.000
2309|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMK Negeri 37|0|2.950.000.000|0|2.950.000.000
2310|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMK Negeri 47|0|2.950.000.000|0|2.950.000.000
2311|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMK Negeri 57|0|2.950.000.000|0|2.950.000.000
2312|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMK Negeri 6|0|2.950.000.000|0|2.950.000.000
2313|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Literatur Smart Teaching SMK Negeri 8|0|2.950.000.000|0|2.950.000.000
2314|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Modul Pembelajaran Digital-English Discoveries Online untuk SMKN|0|0|0|0
2315|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Modul Pembelajaran Sains IPA SDN|0|2.250.000.000|0|2.250.000.000
2316|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Modul Pembelajaran dan Sertifikasi Internasional TIK (IC3-Key Applications) untuk SMAN|0|0|0|0
2317|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Modul Pembelajaran dan Sertifikasi Internasional TIK (IC3-Key Applications) untuk SMKN|0|0|0|0
2318|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multi Media Interaktif Assesment Biologi SMA|0|0|0|0
2319|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multi Media Interaktif Assesment Fisika SMA|0|0|0|0
2320|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multi Media Interaktif Assesment Kimia SMA|0|0|0|0
2321|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multi Media Interaktif Assesment Matematika SMA|0|0|0|0
2322|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Class Learning System SDN/SMPN Kecamatan Jagakarsa|0|1.500.000.000|0|1.500.000.000
2323|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Class Learning System SDN/SMPN Kecamatan Kebayoran Baru|0|3.000.000.000|0|3.000.000.000
2324|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Class Learning System SDN/SMPN Kecamatan Mampang Prapatan|0|3.000.000.000|0|3.000.000.000
2325|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Class Learning System SDN/SMPN Kecamatan Pancoran|0|3.000.000.000|0|3.000.000.000
2326|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Class Learning System SDN/SMPN Kecamatan Pasar Minggu|0|3.000.000.000|0|3.000.000.000
2327|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Class Learning System SDN/SMPN Kecamatan Setiabudi|0|3.000.000.000|0|3.000.000.000
2328|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Class Learning System SDN/SMPN Kecamatan Tebet|0|3.000.000.000|0|3.000.000.000
2329|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Interaktif Assesment Bahasa Indonesia SD|0|2.250.000.000|0|2.250.000.000
2330|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Interaktif Assesment IPA Terpadu SD|0|2.250.000.000|0|2.250.000.000
2331|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Interaktif Assesment IPA terpadu SMP|0|2.500.000.000|0|2.500.000.000
2332|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Interaktif Assesment Matematika SD|0|2.250.000.000|0|2.250.000.000
2333|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Interaktif Assesment Matematika SMP|0|2.000.000.000|0|2.000.000.000
2334|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Multimedia Interaktif Assesment Tematik SD|0|2.250.000.000|0|2.250.000.000
2335|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peraga Robotik untuk SD/SMP|0|2.000.000.000|0|2.000.000.000
2336|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMA Negeri Untuk Kecamatan Kebayoran Baru|0|2.500.000.000|0|2.500.000.000
2337|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMA Negeri Untuk Kecamatan Mampang|0|2.500.000.000|0|2.500.000.000
2338|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMA Negeri Untuk Kecamatan Pancoran|0|2.500.000.000|0|2.500.000.000
2339|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMA Negeri Untuk Kecamatan Pasar Minggu|0|2.500.000.000|0|2.500.000.000
2340|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMA Negeri Untuk Kecamatan Setia Budi|0|2.500.000.000|0|2.500.000.000
2341|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMA Negeri Untuk Kecamatan Tebet|0|2.500.000.000|0|2.500.000.000
2342|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMK Negeri Untuk Kecamatan Kebayoran Baru|0|2.500.000.000|0|2.500.000.000
2343|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMK Negeri Untuk Kecamatan Mampang|0|2.500.000.000|0|2.500.000.000
2344|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMK Negeri Untuk Kecamatan Pancoran|0|2.500.000.000|0|2.500.000.000
2345|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMK Negeri Untuk Kecamatan Pasar Minggu|0|2.500.000.000|0|2.500.000.000
2346|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMK Negeri Untuk Kecamatan Setia Budi|0|2.500.000.000|0|2.500.000.000
2347|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Fitness SMK Negeri Untuk Kecamatan Tebet|0|2.500.000.000|0|2.500.000.000
2348|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Multimedia Interaktif Keterampilan Edukatif untuk SD|0|1.500.000.000|0|1.500.000.000
2349|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Olahraga dan Permainan Kreatif Siswa SDN BUKIT DURI 01 PAGI|0|420.000.000|0|420.000.000
2350|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Olahraga dan Permainan Kreatif Siswa SDN BUKIT DURI 04 PAGI|0|420.000.000|0|420.000.000
2351|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Olahraga dan Permainan Kreatif Siswa SDN JATI PADANG 01 PG|0|420.000.000|0|420.000.000
2352|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Olahraga dan Permainan Kreatif Siswa SDN JATI PADANG 03 PG|0|420.000.000|0|420.000.000
2353|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Olahraga dan Permainan Kreatif Siswa SDN JATI PADANG 04 PT|0|420.000.000|0|420.000.000
2354|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Olahraga dan Permainan Kreatif Siswa SDN JATI PADANG 05 PG|0|420.000.000|0|420.000.000
2355|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Olahraga dan Permainan Kreatif Siswa SDN JATI PADANG 06 PG|0|420.000.000|0|420.000.000
2356|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Olahraga dan Permainan Kreatif Siswa SDN KEBAGUSAN 01 PG|0|420.000.000|0|420.000.000
2357|E|1.01.037 Sudin Pendidikan II - JAKSEL|1.01.037 xx xxx|Pengadaan Peralatan Olahraga dan Permainan Kreatif Siswa SDN KEBAGUSAN 02 PG|0|420.000.000|0|420.000.000
